aX,aY,aZ,gX,gY,gZ
-1.267,-1.032,0.099,-31.738,-57.434,41.199
-1.319,-1.137,0.098,-43.640,-59.509,48.096
-1.258,-1.196,-0.005,-41.077,-58.472,58.044
-1.182,-1.223,0.083,-22.949,-63.660,63.843
-1.069,-1.082,-0.018,-0.916,-69.031,69.336
-0.892,-0.745,-0.057,16.357,-79.834,79.346
-0.707,-0.612,0.057,21.912,-97.229,81.116
-0.568,-0.748,0.053,22.461,-105.103,76.416
-0.380,-0.819,0.065,20.508,-109.070,80.078
-0.234,-0.727,0.143,22.217,-112.976,89.355
-0.131,-0.532,0.290,30.640,-114.197,94.238
-0.069,-0.313,0.395,37.415,-108.093,89.111
0.015,-0.330,0.273,41.382,-92.529,68.909
0.167,-0.693,0.095,44.922,-80.200,39.734
0.324,-0.848,0.017,50.598,-78.674,27.954
0.452,-0.777,0.041,56.702,-82.153,30.518
0.538,-0.722,0.101,58.105,-84.351,32.654
0.627,-0.723,0.169,53.101,-80.566,33.203
0.659,-0.774,0.183,48.279,-71.106,33.325
0.651,-0.763,0.113,44.006,-56.702,33.203
0.654,-0.521,0.085,45.105,-45.959,33.630
0.651,-0.448,0.100,51.758,-39.063,21.240
0.626,-0.708,0.073,60.181,-29.419,-1.770
0.582,-0.951,0.017,68.115,-19.104,-13.733
0.572,-0.930,0.004,73.792,-13.550,-9.644
0.596,-0.871,0.038,72.815,-10.803,-5.554
0.591,-0.829,0.043,69.519,-6.958,-7.324
0.625,-0.880,0.021,64.209,-2.014,-10.620
0.587,-0.985,0.017,61.096,2.380,-11.169
0.532,-0.931,0.008,57.800,7.080,-5.249
0.535,-0.888,-0.030,48.645,14.282,-2.563
0.549,-0.955,-0.056,41.443,21.423,-7.263
0.501,-1.065,-0.065,43.335,27.954,-11.047
0.329,-0.984,-0.141,50.354,36.255,-7.751
0.274,-0.821,-0.262,53.467,41.687,-2.991
0.346,-1.005,-0.329,54.138,39.673,-10.681
0.399,-1.267,-0.274,60.059,28.625,-19.958
0.438,-1.345,-0.182,70.984,16.968,-18.311
0.444,-1.275,-0.125,82.458,11.414,-9.460
0.379,-1.199,-0.179,87.402,10.193,-1.038
0.403,-1.192,-0.286,79.895,9.766,6.226
0.427,-1.239,-0.338,73.914,4.700,12.268
0.359,-1.097,-0.342,76.355,-3.967,19.165
0.297,-0.818,-0.346,80.017,-12.329,21.240
0.206,-0.675,-0.235,80.139,-18.188,9.033
0.211,-0.848,-0.232,67.444,-8.850,-11.475
0.236,-1.241,-0.352,34.607,14.771,-25.330
0.178,-1.311,-0.385,48.645,21.118,-12.756
0.210,-0.958,-0.435,41.077,26.367,18.250
0.158,-0.978,-0.472,34.851,29.724,23.926
0.247,-1.061,-0.494,26.489,28.564,23.865
0.219,-1.154,-0.463,23.682,23.987,28.442
0.228,-1.048,-0.373,18.799,20.325,39.368
0.172,-0.915,-0.440,17.822,21.667,42.725
0.212,-0.847,-0.475,8.362,21.667,40.894
0.188,-0.849,-0.397,3.113,16.479,32.471
0.186,-0.927,-0.575,2.563,13.855,24.231
0.233,-0.800,-0.444,-7.019,2.869,27.222
0.367,-0.803,-0.263,-15.076,-6.897,21.851
0.310,-0.995,-0.311,-16.724,-4.639,13.245
0.243,-0.976,-0.412,-22.583,-3.723,20.508
0.293,-0.846,-0.369,-31.311,-9.949,30.701
0.430,-0.903,-0.236,-36.072,-17.456,27.039
0.317,-1.019,-0.410,-31.799,-15.991,14.954
0.099,-0.834,-0.525,-28.442,-20.813,17.090
0.310,-0.607,-0.144,-27.100,-41.504,22.034
0.203,-0.971,-0.522,-9.155,-33.630,-8.789
0.033,-0.963,-0.710,1.892,-34.851,-17.639
0.144,-0.639,-0.267,10.315,-59.448,-7.141
0.177,-0.984,-0.230,24.719,-57.373,-25.330
0.133,-1.128,-0.336,28.259,-40.100,-33.875
0.131,-0.845,-0.258,17.883,-34.668,-14.404
0.077,-0.896,-0.359,5.432,-27.771,-10.742
0.147,-1.117,-0.344,-6.348,-24.536,-12.573
0.236,-1.193,-0.131,-16.296,-28.076,-3.845
0.130,-1.094,-0.073,-27.527,-19.775,9.705
0.179,-0.909,-0.176,-41.199,-4.211,18.860
0.182,-1.090,-0.268,-54.626,4.333,12.695
0.158,-1.218,-0.272,-64.880,5.127,11.230
0.112,-1.039,-0.185,-71.533,4.761,20.996
0.153,-0.914,-0.149,-74.219,9.949,23.743
0.153,-1.071,-0.222,-77.148,18.616,13.916
0.134,-1.139,-0.239,-76.660,22.461,12.085
0.120,-1.050,-0.273,-72.937,24.719,18.250
0.124,-1.031,-0.261,-67.200,25.818,20.569
0.127,-1.054,-0.236,-61.462,24.902,19.409
0.094,-0.969,-0.255,-55.481,24.963,19.714
0.098,-0.867,-0.235,-51.025,22.949,18.494

0.845,-0.671,1.247,-58.533,-163.452,21.423
0.854,-0.436,1.175,-61.157,-162.537,31.982
0.851,-0.314,1.180,-99.487,-167.053,23.315
0.897,-0.744,1.472,-88.440,-181.458,-1.526
0.982,-0.671,1.386,-85.938,-178.284,1.404
1.206,-0.756,1.206,-96.985,-169.067,3.601
1.128,-0.671,1.429,-148.743,-179.932,0.122
1.240,-0.844,1.955,-130.127,-189.758,-10.742
1.233,-0.557,1.749,-114.441,-150.818,-5.554
1.144,-0.294,1.205,-124.390,-109.314,-7.935
1.033,-0.309,0.862,-132.751,-101.624,-22.461
0.863,-0.280,0.659,-130.737,-111.633,-32.959
0.702,-0.172,0.456,-122.620,-123.108,-33.081
0.536,-0.128,0.318,-101.318,-134.583,-33.813
0.503,-0.045,0.390,-62.378,-154.541,-35.156
0.438,-0.111,0.646,-24.719,-173.584,-46.082
0.502,-0.295,1.103,3.174,-184.082,-62.866
0.411,-0.435,1.583,6.104,-179.016,-78.613
0.174,0.310,1.709,-58.899,-151.794,-85.815
-0.226,-0.405,1.750,-85.571,-114.136,-118.469
-0.509,-0.194,1.085,-61.584,-62.927,-119.385
-0.843,0.368,0.189,-69.641,-29.297,-106.384
-1.037,0.216,-0.337,-79.346,-35.156,-131.714
-1.076,-0.437,-0.374,-78.491,-58.350,-168.579
-1.175,-0.856,-0.524,-55.115,-65.613,-176.758
-1.083,-1.200,-1.069,-16.602,-49.072,-158.447
-1.280,-1.392,-1.544,32.166,-50.049,-127.380
-1.420,-1.277,-0.485,-3.662,-91.553,-91.736
-1.501,-2.020,0.217,113.525,-112.305,-87.708
-1.983,-0.940,0.904,73.059,-76.843,-23.743
-2.246,-0.477,0.987,113.403,-33.447,-8.484
-2.456,-0.334,-0.047,69.702,25.513,-26.001
-2.514,-0.367,-0.618,4.517,26.917,-69.153
-2.186,-0.865,-1.042,-38.818,-0.427,-120.605
-1.526,-1.639,-1.060,-42.908,-31.250,-158.875
-0.855,-2.070,-0.426,-32.654,-70.923,-156.433
-0.514,-2.120,-0.345,-25.574,-68.115,-126.099
-0.367,-1.878,-0.806,-13.306,-36.682,-86.121
-0.389,-1.697,-0.809,5.371,-39.001,-49.011
-0.485,-1.363,-0.252,15.625,-67.383,-13.611
-0.631,-1.015,0.248,30.212,-91.003,15.076
-0.688,-0.721,0.757,11.475,-99.182,30.884
-0.697,-0.560,0.997,-6.470,-86.060,39.307
-0.868,-0.327,1.176,-32.166,-60.425,46.326
-1.154,0.172,0.809,-44.312,-19.531,50.964
-1.317,0.331,0.026,-42.664,19.104,35.950
-1.244,0.193,-0.219,-35.400,16.602,9.094
-1.018,0.018,0.057,-31.677,-8.911,-8.789
-0.789,-0.298,0.190,-31.799,-17.456,-22.278
-0.657,-0.638,0.158,-29.114,-12.878,-27.771
-0.592,-0.854,0.126,-23.010,-9.949,-20.447
-0.625,-1.073,0.163,-11.230,-8.057,-6.836
-0.699,-1.042,0.401,4.150,-9.033,13.428
-0.810,-0.803,0.455,25.024,-1.648,30.273
-0.895,-1.092,0.361,45.837,11.902,29.236
-0.946,-1.193,0.572,28.748,13.733,35.339
-0.999,-0.908,0.725,34.973,13.184,53.589
-1.068,-1.043,0.770,16.602,27.100,52.673
-1.163,-0.957,0.603,4.578,47.424,56.580
-1.267,-0.714,0.465,-7.629,59.814,61.462
-1.332,-0.649,0.363,-22.949,67.078,52.917
-1.312,-0.711,0.329,-37.170,75.317,39.673
-1.276,-0.685,0.370,-46.265,83.984,32.837
-1.220,-0.684,0.361,-41.992,95.520,25.757
-1.201,-0.562,0.229,-31.372,108.154,14.221
-1.205,-0.622,0.223,-7.019,117.310,-2.747
-1.278,-0.707,0.302,12.512,121.948,-17.212
-1.344,-0.534,0.182,29.785,140.015,-18.311
-1.333,-0.204,-0.132,59.692,154.724,-17.151
-1.202,-0.064,-0.261,65.491,145.325,-23.254
-1.093,-0.234,-0.328,81.238,117.004,-31.738
-0.880,-0.393,-0.067,67.261,79.407,-31.250
-0.730,-0.703,0.219,77.271,48.523,-19.775
-0.626,-0.760,0.436,60.120,36.804,0.732
-0.677,-0.792,0.298,75.378,44.006,28.259
-0.654,-0.521,0.256,51.575,44.250,52.856
-0.607,-0.301,0.248,63.721,40.039,66.162
-0.534,-0.307,0.238,76.294,29.114,65.674
-0.445,-0.226,0.490,81.726,10.864,69.580
-0.298,-0.087,0.808,71.838,-5.554,72.021
-0.173,-0.173,0.973,56.030,-6.287,61.218
-0.085,-0.297,1.034,43.884,3.540,47.485
-0.032,-0.360,0.912,41.382,20.386,37.720
-0.044,-0.557,0.600,40.222,39.856,27.039
-0.043,-0.608,0.340,46.387,48.767,23.499
-0.018,-0.705,0.225,64.880,42.969,24.353
-0.084,-0.673,0.332,83.069,27.588,29.236
-0.056,-0.442,0.560,93.628,10.925,37.598
0.018,-0.366,0.775,95.642,3.601,31.616
0.063,-0.453,0.875,88.135,5.432,17.578
0.149,-0.607,0.789,74.585,12.512,7.568
0.201,-0.726,0.599,55.725,18.127,5.188
0.220,-0.748,0.512,43.884,15.381,8.301
0.206,-0.881,0.450,45.166,12.756,7.629
0.103,-1.092,0.225,56.946,14.282,8.362
-0.011,-1.024,0.157,81.360,7.996,17.517
-0.102,-0.756,0.410,109.741,-11.963,26.978
-0.056,-0.694,0.652,129.333,-24.414,21.667
0.015,-0.810,1.042,140.869,-33.508,9.888
0.070,-0.763,1.439,142.639,-35.767,4.761
0.149,-0.767,1.536,144.043,-18.921,-2.075
0.178,-0.927,1.469,129.761,7.141,-13.855
0.173,-0.952,1.308,117.493,31.067,-18.799
0.224,-1.040,1.053,103.760,50.964,-21.240
0.098,-1.178,0.692,90.088,65.857,-19.043
0.037,-0.963,0.459,80.994,67.871,-5.371
0.012,-0.788,0.328,79.407,62.683,-1.343
0.020,-0.961,0.101,80.627,60.242,-15.381
0.046,-1.226,-0.080,87.708,52.612,-24.963
0.005,-1.211,0.019,91.431,28.687,-16.052
0.006,-0.951,0.312,95.276,3.418,-2.258
0.092,-0.915,0.568,101.746,-8.850,-3.967
0.090,-1.016,0.792,103.760,-11.597,-13.123
0.105,-1.058,0.947,103.088,-8.606,-13.428
0.106,-0.994,1.106,99.365,-3.174,-8.789
0.113,-0.953,1.114,91.858,10.376,-7.202
0.096,-0.992,1.033,85.815,28.748,-11.475
0.065,-0.990,0.961,79.529,42.603,-15.198
0.004,-0.883,0.844,73.669,55.237,-18.860

-1.950,-0.858,1.516,172.058,-11.292,-50.354
-1.809,-0.777,1.684,138.733,-6.165,-18.188
-1.837,-0.807,1.425,66.895,4.456,9.583
-1.848,0.025,0.979,1.709,8.118,55.420
-1.745,0.630,0.409,-38.757,11.414,78.979
-1.688,1.047,-0.067,-69.397,6.226,74.524
-1.485,1.107,-0.442,-70.068,0.732,50.964
-1.168,0.565,-0.323,-52.307,-20.569,6.958
-0.826,-0.017,0.104,-39.307,-46.814,-26.001
-0.557,-0.654,0.483,-20.996,-52.856,-45.715
-0.347,-1.118,0.637,-10.498,-39.124,-47.180
-0.316,-1.205,0.525,-13.672,-17.822,-26.367
-0.439,-0.938,0.297,-26.123,-3.601,2.991
-0.635,-0.506,0.003,-43.274,3.540,27.832
-0.842,-0.159,-0.288,-53.467,7.263,38.452
-0.995,0.136,-0.435,-55.908,3.906,37.781
-1.104,0.291,-0.494,-53.589,-2.014,29.724
-1.182,0.238,-0.596,-47.241,-4.822,14.160
-1.224,0.155,-0.703,-37.537,-9.033,2.014
-1.256,0.117,-0.682,-35.645,-20.081,-4.272
-1.273,0.142,-0.645,-34.241,-29.968,-8.057
-1.291,0.122,-0.661,-31.433,-35.339,-14.099
-1.258,-0.118,-0.584,-23.254,-40.710,-22.400
-1.177,-0.269,-0.463,-16.418,-44.739,-22.644
-1.122,-0.267,-0.485,-14.465,-44.434,-13.550
-1.106,-0.248,-0.527,-19.226,-47.668,-4.150
-1.119,-0.142,-0.440,-29.297,-59.082,6.348
-1.158,0.057,-0.285,-38.269,-70.129,15.686
-1.220,0.231,-0.151,-44.189,-74.829,16.907
-1.272,0.293,-0.141,-45.288,-72.266,7.751
-1.236,0.244,-0.217,-40.955,-66.040,-6.042
-1.136,0.031,-0.212,-35.400,-63.416,-19.653
-1.014,-0.267,-0.189,-31.311,-62.622,-29.053
-0.977,-0.411,-0.298,-28.076,-60.425,-27.039
-0.998,-0.429,-0.432,-31.311,-62.805,-16.418
-1.098,-0.237,-0.550,-34.424,-69.519,-1.648
-1.189,-0.003,-0.429,-34.485,-82.520,8.057
-1.227,0.206,-0.115,-35.400,-95.642,9.216
-1.219,0.391,0.061,-31.189,-94.849,0.610
-1.192,0.454,0.089,-20.996,-82.642,-18.677
-1.083,0.286,0.095,-11.719,-70.313,-44.434
-0.934,-0.024,0.043,-1.709,-56.152,-65.613
-0.787,-0.169,-0.167,1.709,-41.748,-71.045
-0.729,-0.158,-0.436,-2.930,-33.875,-65.063
-0.733,-0.219,-0.593,-12.512,-38.513,-59.570
-0.777,-0.186,-0.647,-17.639,-47.791,-51.514
-0.796,-0.020,-0.546,-17.151,-56.885,-40.955
-0.772,0.117,-0.398,-14.038,-62.988,-36.255
-0.736,0.253,-0.275,-9.338,-62.866,-38.025
-0.715,0.402,-0.352,-5.981,-53.223,-43.457
-0.680,0.370,-0.476,-1.709,-41.809,-55.847
-0.633,0.230,-0.506,-0.366,-37.048,-68.176
-0.606,0.189,-0.617,-2.258,-32.104,-71.899
-0.580,0.125,-0.735,-5.798,-28.503,-72.388
-0.530,-0.162,-0.661,-4.639,-29.358,-74.036
-0.513,-0.210,-0.567,1.648,-29.419,-65.308
-0.568,0.084,-0.572,3.418,-23.926,-45.715
-0.616,0.255,-0.606,0.000,-19.653,-38.147
-0.651,0.295,-0.578,-0.305,-16.724,-42.664
-0.617,0.308,-0.514,2.563,-12.268,-49.316
-0.578,0.166,-0.619,9.338,-0.671,-58.655
-0.556,0.105,-0.901,13.000,12.268,-62.683
-0.548,0.159,-1.179,11.414,15.381,-59.021
-0.582,0.105,-1.252,10.498,6.287,-57.068
-0.529,0.113,-1.025,13.062,-8.911,-51.392
-0.456,0.211,-0.758,17.456,-16.785,-42.114
-0.466,0.247,-0.625,20.081,-11.780,-39.063
-0.524,0.421,-0.629,18.921,-3.540,-35.706
-0.536,0.555,-0.698,17.334,5.249,-36.194
-0.522,0.270,-0.664,20.325,12.512,-49.072
-0.554,0.034,-0.729,30.640,24.353,-56.335
-0.586,0.164,-0.910,41.260,37.598,-46.875
-0.575,0.231,-1.050,46.631,41.016,-39.917
-0.584,0.112,-1.155,47.180,37.537,-40.894
-0.573,0.177,-1.232,46.631,30.762,-35.461
-0.572,0.342,-1.279,47.974,20.142,-28.198
-0.568,0.466,-1.272,49.805,6.165,-27.893
-0.543,0.590,-1.273,52.673,-6.958,-31.433
-0.477,0.594,-1.252,57.007,-19.470,-40.222
-0.397,0.449,-1.025,59.937,-34.790,-50.659
-0.353,0.272,-0.763,61.707,-43.213,-54.504
-0.271,0.221,-0.591,62.073,-40.344,-47.668
-0.254,0.130,-0.498,59.021,-26.123,-36.194
-0.219,0.146,-0.432,56.946,-8.606,-23.010
-0.211,0.372,-0.538,52.124,11.658,-6.958
-0.278,0.490,-0.809,44.250,30.579,-2.747
-0.354,0.509,-1.070,36.621,39.795,-4.822
-0.420,0.524,-1.246,34.302,39.307,-7.080
-0.454,0.594,-1.358,39.368,34.180,-8.972
-0.456,0.674,-1.453,49.377,27.222,-12.451
-0.412,0.623,-1.398,56.091,13.916,-20.813
-0.364,0.567,-1.257,60.120,-0.732,-26.794
-0.262,0.495,-1.005,60.791,-11.108,-28.564
-0.178,0.349,-0.766,55.603,-15.442,-28.259
-0.160,0.335,-0.756,47.852,-8.057,-20.996
-0.192,0.437,-0.922,40.039,1.709,-10.864
-0.225,0.523,-1.004,28.381,2.136,-4.578
-0.241,0.510,-0.932,15.259,-3.723,-3.113
-0.247,0.514,-0.885,4.395,-4.944,-1.587
-0.271,0.560,-0.972,-1.648,-0.427,0.061
-0.296,0.604,-1.089,-5.188,2.075,-0.977
-0.356,0.637,-1.078,-10.071,-1.831,-4.761
-0.442,0.631,-1.012,-14.282,-6.714,-9.766
-0.502,0.622,-1.017,-10.986,-5.127,-13.733
-0.532,0.569,-1.045,-7.324,-2.502,-15.686
-0.552,0.541,-1.104,-5.676,-1.526,-14.954
-0.551,0.542,-1.177,-4.272,-2.808,-11.841
-0.539,0.448,-1.176,-2.136,-8.362,-10.132
-0.537,0.420,-1.094,-0.977,-17.029,-5.493
-0.541,0.543,-1.012,-0.977,-24.597,2.441
-0.544,0.621,-0.975,-2.075,-29.053,5.676
-0.536,0.604,-0.930,-4.456,-33.386,2.869
-0.519,0.564,-0.806,-7.812,-38.635,0.244
-0.480,0.532,-0.637,-10.010,-41.199,-1.038
-0.445,0.483,-0.558,-10.376,-36.255,-1.648
-0.451,0.464,-0.612,-11.658,-26.978,-1.831
-0.503,0.511,-0.729,-12.634,-19.714,-0.183
-0.547,0.560,-0.888,-10.681,-16.785,-0.488
-0.566,0.517,-0.953,-4.089,-19.226,-4.578

-0.173,1.139,-1.954,99.060,127.625,-65.063
-0.151,1.168,-2.139,103.271,119.202,-72.998
-0.133,1.152,-2.224,108.826,103.516,-81.970
-0.101,1.223,-2.259,114.502,85.815,-86.548
-0.061,1.293,-2.245,121.033,67.749,-91.309
-0.007,1.339,-2.149,130.066,47.546,-97.717
0.020,1.399,-1.937,141.113,27.649,-104.431
0.058,1.445,-1.652,154.236,12.451,-111.450
0.149,1.441,-1.425,172.180,7.690,-120.911
0.169,1.360,-1.332,188.110,9.399,-129.456
0.193,1.428,-1.353,195.740,10.010,-133.484
0.150,1.433,-1.533,209.045,9.888,-141.296
0.111,1.291,-1.618,230.652,0.427,-155.640
0.045,1.272,-1.620,251.648,-18.982,-166.321
-0.041,1.293,-1.617,270.752,-42.358,-177.368
-0.104,0.813,-1.693,292.480,-69.519,-200.073
-0.299,0.202,-1.735,315.125,-106.384,-216.370
-0.538,-0.345,-1.058,330.444,-162.903,-208.679
-0.470,-0.488,0.090,341.675,-221.924,-180.969
-0.511,-0.235,0.494,314.758,-235.291,-142.700
-0.662,0.072,0.423,234.131,-235.840,-120.544
-0.900,0.409,0.449,115.601,-264.404,-113.220
-1.237,0.636,0.517,0.549,-298.096,-119.629
-1.544,0.688,0.331,-64.941,-310.913,-136.719
-1.838,0.665,0.109,-59.998,-310.852,-161.682
-2.106,0.680,0.273,13.550,-315.308,-195.190
-2.401,0.559,0.919,147.034,-317.749,-249.817
-2.245,-0.602,1.633,361.938,-297.119,-331.238
-2.031,-2.487,1.418,480.042,-234.863,-349.426
-2.317,-1.192,0.455,307.190,-157.288,-184.265
-2.022,-0.172,-0.194,179.077,-145.752,-74.524
-1.917,-0.935,0.612,85.999,-220.947,-85.938
-2.115,-0.902,1.346,41.992,-252.014,-44.983
-2.044,-0.284,1.525,69.031,-223.694,20.386
-1.885,0.535,1.505,96.008,-193.542,67.444
-1.758,0.851,1.520,108.643,-173.706,75.806
-1.489,0.778,1.785,120.483,-165.039,60.425
-1.225,0.421,2.207,124.329,-155.029,39.246
-0.963,0.242,2.486,111.938,-128.601,39.185
-0.793,0.243,2.476,81.543,-84.167,49.927
-0.735,0.439,2.274,37.170,-37.170,60.608
-0.662,0.589,1.852,-8.179,4.456,64.941
-0.630,0.453,1.221,-50.293,40.649,58.655
-0.662,0.425,0.739,-80.383,60.730,57.251
-0.673,0.689,0.470,-93.628,65.796,66.711
-0.694,0.747,0.158,-95.276,70.679,63.782
-0.719,0.794,-0.100,-89.539,70.618,53.894
-0.686,0.832,-0.085,-74.097,56.641,47.058
-0.667,0.617,0.104,-56.091,41.992,36.743
-0.694,0.603,0.356,-39.307,36.255,36.865
-0.716,0.828,0.496,-22.827,42.053,46.387
-0.741,0.865,0.523,-12.268,52.979,44.312
-0.753,0.744,0.480,-8.423,61.584,35.583
-0.810,0.624,0.510,-13.611,64.148,31.189
-0.846,0.620,0.533,-27.466,63.721,33.569
-0.850,0.509,0.405,-42.908,67.261,35.461
-0.870,0.347,0.497,-60.730,60.669,35.645
-0.900,0.375,0.809,-74.341,51.270,43.945
-0.901,0.389,1.056,-80.017,55.969,51.514
-0.887,0.374,1.096,-84.412,74.890,55.786
-0.930,0.365,1.001,-88.684,97.656,60.730
-1.000,0.426,0.870,-92.102,116.089,68.115
-1.043,0.643,0.647,-93.201,130.554,76.294
-0.991,0.737,0.521,-95.520,135.986,74.585
-0.942,0.618,0.604,-106.079,130.798,62.378
-0.916,0.557,0.687,-119.629,128.296,53.772
-0.866,0.537,0.549,-132.935,136.841,50.415
-0.776,0.497,0.332,-143.250,144.958,47.729
-0.675,0.575,0.267,-151.917,140.625,47.729
-0.624,0.651,0.331,-162.842,131.897,45.349
-0.553,0.596,0.322,-173.279,130.310,37.537
-0.500,0.574,0.197,-177.551,135.315,31.860
-0.514,0.680,0.065,-171.692,137.695,29.724
-0.556,0.868,-0.089,-162.659,136.292,26.123
-0.547,1.012,-0.290,-148.071,134.521,16.052
-0.492,1.023,-0.279,-133.789,122.253,-0.305
-0.419,1.028,-0.052,-122.498,104.553,-14.404
-0.370,1.009,0.060,-112.549,97.778,-26.611
-0.298,0.972,-0.030,-105.347,102.356,-36.316
-0.245,0.895,-0.166,-106.567,102.966,-42.542
-0.214,0.873,-0.162,-112.671,93.750,-43.945
-0.177,0.875,-0.170,-117.920,85.144,-42.603
-0.147,0.930,-0.258,-117.920,81.482,-39.856
-0.143,0.950,-0.379,-111.511,78.552,-39.185
-0.118,0.996,-0.369,-107.178,69.092,-37.598
-0.105,1.137,-0.379,-102.051,62.683,-33.997
-0.064,1.307,-0.617,-88.501,67.200,-33.081
-0.018,1.321,-0.877,-70.251,69.214,-40.527
0.043,1.119,-0.927,-55.786,56.335,-52.429
0.120,0.918,-0.783,-43.091,37.048,-55.115
0.182,0.970,-0.655,-26.062,26.001,-44.556
0.233,0.959,-0.791,-5.432,27.344,-36.560
0.287,0.794,-0.784,8.789,18.799,-34.729
0.374,0.722,-0.379,7.507,-6.653,-25.146
0.403,0.713,0.019,0.610,-20.691,-11.047
0.378,0.736,-0.006,-0.732,-8.606,1.465
0.338,0.932,-0.250,3.967,6.836,15.686
0.329,1.211,-0.331,7.812,7.324,24.902
0.328,1.238,-0.154,7.812,-2.014,18.921
0.339,1.125,-0.067,8.240,-4.150,7.874
0.358,1.176,-0.136,10.315,3.479,3.906
0.341,1.098,-0.330,8.484,10.681,0.732
0.372,1.056,-0.358,7.019,6.409,-0.244
0.374,1.024,-0.233,0.671,-3.723,0.549
0.400,1.009,-0.217,-3.845,-5.737,2.808
0.384,1.028,-0.344,-3.296,-1.953,5.615
0.359,1.063,-0.431,3.418,-1.648,7.263
0.353,1.095,-0.426,14.954,-4.456,7.507
0.350,1.102,-0.409,28.687,-5.859,6.226
0.338,1.086,-0.408,41.504,-5.859,3.845
0.319,1.131,-0.432,50.781,-7.080,2.625
0.317,1.127,-0.411,53.894,-11.841,-0.549
0.312,1.032,-0.300,47.974,-20.264,-5.005
0.317,0.976,-0.125,35.339,-28.320,-5.676
0.304,1.019,-0.061,19.226,-29.541,-2.930
0.289,1.046,-0.119,0.732,-26.367,-1.770
0.279,1.032,-0.183,-16.968,-25.879,-2.930
0.281,0.986,-0.191,-31.372,-28.809,-4.211
0.266,0.885,-0.174,-39.307,-30.273,-4.761

0.093,0.754,-1.886,-252.930,149.414,104.553
0.090,1.018,-1.792,-250.488,128.235,117.310
0.083,1.055,-1.615,-248.230,113.342,114.014
0.076,1.011,-1.611,-249.817,108.887,106.689
0.085,0.970,-1.735,-255.432,113.525,105.652
0.167,0.805,-1.718,-252.502,113.037,103.333
0.316,0.606,-1.529,-248.657,104.431,102.966
0.439,0.530,-1.371,-244.751,97.046,108.643
0.579,0.488,-1.257,-246.826,91.553,116.089
0.685,0.476,-1.171,-250.427,79.956,120.422
0.666,0.312,-1.008,-237.610,65.674,116.760
0.507,0.051,-0.631,-238.281,54.260,112.427
0.294,0.161,-0.393,-227.661,65.369,120.361
0.071,0.470,-0.381,-195.618,97.961,126.404
-0.136,0.634,-0.516,-161.438,131.287,115.112
-0.428,0.666,-0.936,-121.521,161.255,92.773
-0.636,0.422,-1.641,-67.932,183.289,71.106
-0.571,-0.142,-2.272,-28.687,177.612,62.073
-0.468,-1.019,-2.744,-8.667,130.554,73.059
-0.529,-1.710,-2.809,-50.720,46.631,117.859
-0.930,-2.118,-2.146,-101.685,-70.618,198.486
-1.231,-1.699,-0.672,-169.128,-189.880,306.030
-1.477,-0.509,0.604,-230.835,-250.854,410.828
-1.738,0.149,0.938,-268.250,-221.313,446.472
-2.064,0.182,0.627,-295.898,-151.367,429.382
-2.206,0.152,0.447,-312.012,-101.746,409.912
-2.163,0.316,0.396,-308.228,-78.796,399.719
-2.109,0.194,0.333,-299.438,-57.922,379.028
-2.097,0.080,0.271,-299.866,-46.631,356.995
-2.169,-0.054,0.473,-307.800,-50.903,339.600
-2.380,-0.181,0.978,-321.045,-53.467,325.195
-2.526,-0.184,1.284,-333.679,-22.400,312.866
-2.491,-0.081,0.907,-335.144,48.706,297.852
-2.514,-0.079,-0.157,-295.471,132.446,266.357
-2.527,-0.205,-1.278,-233.582,177.002,226.318
-2.484,-0.503,-1.995,-183.289,164.917,189.636
-2.236,-0.398,-2.224,-143.799,116.882,175.354
-1.864,-0.119,-1.906,-93.628,58.044,166.992
-1.559,-0.094,-1.358,-40.894,10.620,141.296
-1.295,-0.043,-1.052,-8.667,-15.137,118.713
-1.006,-0.112,-0.604,-11.047,-41.504,103.333
-0.749,-0.016,0.017,-36.255,-72.327,96.985
-0.561,0.096,0.321,-62.805,-79.651,87.646
-0.469,-0.122,0.188,-79.895,-61.401,60.242
-0.405,-0.390,0.036,-80.017,-47.302,30.273
-0.342,-0.524,-0.032,-71.289,-44.312,7.263
-0.312,-0.901,-0.107,-53.955,-39.429,-15.625
-0.319,-1.230,-0.117,-34.607,-33.997,-29.724
-0.337,-1.177,-0.177,-13.733,-26.855,-23.682
-0.362,-1.051,-0.266,3.418,-19.531,-14.832
-0.407,-0.917,-0.291,11.230,-17.334,-8.545
-0.448,-0.769,-0.349,6.470,-18.738,-3.052
-0.515,-0.738,-0.445,-6.104,-20.630,-1.648
-0.606,-0.702,-0.556,-18.738,-24.963,-1.648
-0.678,-0.768,-0.645,-25.879,-30.701,-3.662
-0.724,-0.891,-0.673,-26.062,-36.926,-6.836
-0.766,-0.927,-0.712,-20.447,-41.870,-6.836
-0.810,-0.972,-0.753,-12.939,-47.058,-6.714
-0.833,-1.016,-0.697,-6.348,-55.664,-6.470
-0.852,-1.054,-0.479,1.709,-65.186,-5.188
-0.858,-1.052,-0.344,13.733,-66.284,-4.333
-0.863,-1.144,-0.357,26.245,-59.570,-4.578
-0.886,-1.094,-0.298,34.668,-56.458,-0.854
-0.937,-0.973,-0.234,38.818,-54.749,4.211
-0.983,-0.951,-0.244,43.579,-48.401,4.028
